system:index,b0,b10,b100,b200,b30,b60,value,.geo
00000000000000000000,4.67681798554714,4.92821419170458,0.9846608583798936,0.6072718773542941,2.5254814917589115,1.2011509380871555,6869.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,4.371680139351245,4.591286334201091,0.6490326570980772,0.13212549910208743,2.122089681516137,0.9627331789312296,6870.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,4.510598897392954,4.819727546493478,0.47103360703236496,0.1924780792724442,2.512996006928504,0.8092866620012222,6871.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,4.397792456137411,4.525024969024474,0.8502695323383345,0.49688025866990354,2.2697488263528354,1.1038603649106826,6872.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,4.4761732553606715,4.610144404800847,0.9332930951001939,0.5453717217899863,2.220878132937538,1.135423399208135,6873.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,3.8012521238896335,3.9188947625571524,0.7615463660284196,0.33078556411364657,1.9410669178608406,0.9168735203317951,6874.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,4.145348835367894,4.263969868392748,0.8301676501394055,0.4104851886820241,2.0562471871180517,0.969778443878076,6875.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,4.0722267265460195,4.094355589619498,0.8400217263243237,0.566964585457931,2.168871181265954,1.0003711844330567,6876.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,3.5215198723528642,3.4052236152270976,0.8964257091569221,0.5964514526384859,2.1504350268406696,1.006738902517067,6877.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,2.7204659955604362,2.7271845521015043,0.7072790431828035,0.3026453702853416,1.745427917301303,0.878099855286782,6878.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,3.06234168130102,3.001533041512541,0.6874737389798784,0.31420094568191353,1.8326595513429471,0.8732132207877652,6879.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,3.8751399412466894,3.7021449881047817,0.5465172698347831,0.45807929639612965,1.8919563843391083,0.6600864234068203,6880.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,3.4836710101711534,3.5001614155019505,0.5074152305079268,0.5789944407183464,1.7592438375514425,0.6430114993721286,6881.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,3.5150283198774996,3.482017155203712,0.5056137241629689,0.8195739257389896,1.7937498117556447,0.6829476767872152,6882.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,3.745099556119202,3.633160748256174,0.6753195941661347,0.6794254914394399,2.0515554850982856,0.8902295497780572,6883.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,3.5144226336542523,3.3623358580058023,0.5462756460727135,0.38670483510947773,2.0850995743278693,0.810507305496986,6884.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,3.4873480558407235,3.3789795372417877,0.8701805412691097,0.5998718446383099,2.167787722212481,1.093620044214595,6885.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,2.248347208172679,2.2821242341523,0.6503521464975085,0.13282756027796438,1.68348216252852,0.8488320376755704,6886.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,2.1722403155015595,2.1903431715539736,0.43053304497169637,0.06528274282806458,1.4418618408498218,0.6365288467654753,6887.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,2.3354278366464936,2.3528599798116066,0.5348978913783403,0.19373975997118922,1.5995622466940258,0.7069566887995024,6888.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,2.2842557431944726,2.3270530798030054,0.603306461099891,0.1957888617367708,1.860192477708123,0.7998901170162522,6889.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,2.342548818023126,2.3591968894643522,0.6320736205824723,0.2345859127990837,1.8334503869436805,0.7826069976891985,6890.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,2.1222301035158653,2.106216335177344,0.6678701824273218,0.22610917773126546,1.5569419595499656,0.8496879324376115,6891.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,2.170265129265041,2.1442151585401867,0.8536283921723106,0.35165481358429956,1.6172055520494355,0.9372527089404614,6892.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
