system:index,b0,b10,b100,b200,b30,b60,value,.geo
00000000000000002aa0,31.667574591433826,31.853878096628627,32.5689930037812,32.256831577688736,32.53454553046064,32.589310443211936,6500.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aa1,32.26166524483757,32.443677068001875,33.030335409298395,32.787157420666105,33.22805061394849,33.221819555193576,6501.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aa2,33.579059744497314,33.7855854383717,34.31655749445618,33.966130976013474,34.56564854165401,34.40014572607055,6502.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aa3,33.942198795352006,34.20640015790339,34.64933944282014,34.38251932200108,34.6471866141247,34.69878649544393,6503.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aa4,34.5015866277894,34.76893404297155,34.945706710461074,34.89606354355707,35.31735276087758,35.3573167391127,6504.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aa5,34.711992793367195,34.92708629866781,35.44717529349691,35.55214402384663,35.57367345957585,35.78052539085477,6505.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aa6,34.96683074894761,35.05762185497523,35.36793348056648,35.31177141172528,35.691338264869245,35.73762091868766,6506.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aa7,36.670887237100125,36.839825825159096,36.65907862318883,36.975565101895725,37.3420990118052,37.497452569588255,6507.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aa8,37.16837246994846,37.395320029536336,36.73666542275782,37.10068398056166,37.8499380317982,37.976953979930734,6508.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aa9,37.43495760012719,37.439908424641416,36.93537560918714,37.22738108291915,37.62952196116285,37.69317152569182,6509.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aaa,39.0822770838869,39.33364835278291,39.28327363904788,39.595515976838456,39.697795423371225,39.5388238774186,6510.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aab,38.929135728816306,39.23302800641885,39.502265357631714,39.74690595136004,39.621492159423724,39.5440730127469,6511.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aac,37.74145423845779,38.152274562609506,38.11128381825747,38.311712992353534,38.340869185091,38.37784749326318,6512.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aad,38.936985615012745,38.887081157491906,39.69867853727781,39.420282208538254,39.366819857272816,39.59721720074587,6513.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aae,37.81521321734315,37.833923784929546,38.6463385780195,38.31084081783434,38.345818116024844,38.584647984356224,6514.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aaf,31.47131906822895,31.454960285263947,31.9396831361592,31.601944189021175,31.678602438586786,31.96875202638293,6515.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ab0,34.4715567117391,34.64701664071281,34.43900886068964,34.461821350700646,34.75015199393769,34.928903322169376,6516.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ab1,35.95877722415004,36.12882497783776,35.5594252442594,35.51974724490024,36.167691288113396,36.23351924108803,6517.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ab2,34.47773400842553,34.5457280118935,34.05616545896961,34.00012601500126,34.592969317574415,34.6440353058391,6518.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ab3,33.39061442895131,33.35705942029444,33.33055055061457,33.169965020529986,33.536410971968394,33.627686266477625,6519.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ab4,34.21158073803494,34.12019021819927,33.7406122940879,33.64341995469126,34.095464635850576,34.13260488476385,6520.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ab5,33.630883905113194,33.675677137910455,33.34256021534755,33.20650744655525,33.66758324854064,33.7735995312364,6521.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ab6,33.58279258827896,33.66591776837358,33.690131338182894,33.58868941111777,33.854040429120744,34.09950615729754,6522.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ab7,35.982459170407076,36.26330761614635,35.440940306391894,35.763661267006306,36.38428151620678,36.41220791380778,6523.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ab8,31.57295861626573,31.481532687317355,31.64334158249852,31.47001485355825,31.545164496199877,31.8082654232188,6524.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ab9,34.18004492914883,34.09589134256658,33.964343893349096,33.92251081949818,34.176000546589314,34.42418348452042,6525.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aba,35.19875773057425,35.20731399093582,35.198096612449504,35.33071374502521,35.515143559111806,35.71741122591208,6526.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002abb,35.85077236892506,35.8949226680854,36.089737961528556,36.25040020017903,36.19231558642683,36.49666220064145,6527.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002abc,36.97172007134103,36.98363411592035,36.898491510185494,37.118666114631296,37.23721162010844,37.52483754238753,6528.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002abd,37.3591561012733,37.14336238566052,37.203063368319576,37.471369529281354,37.53684860799967,37.71616570011836,6529.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002abe,38.92420072691371,38.81029731345536,38.89546865065419,38.91019640592022,39.179120997307976,39.284306822171715,6530.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002abf,37.11111888561325,37.25838435218523,37.01585069747299,37.194891012207364,37.70087602458516,37.79531533117411,6531.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ac0,34.94548652299191,35.027369350047785,35.17402690656707,34.848682982687436,35.34375401336773,35.65407631646359,6532.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ac1,34.736306553287044,34.82918630577809,34.5655513770546,34.595791259689655,35.26315255070404,35.44062938786049,6533.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ac2,35.58840357282251,35.88433179752645,35.275324205373316,35.68059531438691,36.3728281134248,36.52400470421212,6534.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ac3,36.46656764540472,36.852559750329206,35.97403481212239,36.41063267739646,37.24721843443681,37.37922417285209,6535.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ac4,36.52085803266641,36.7300403325264,35.93460900922033,36.20556788126383,36.894136871357865,37.01822750330722,6536.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ac5,36.21125966035085,36.61580191875639,35.66306226153041,35.90990167050109,36.83525958381748,36.940412993460995,6537.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ac6,33.908302023583005,34.21862978115539,33.84689516299935,34.02573620351846,34.60133161596265,34.739343244906806,6538.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ac7,31.23912080751323,31.511334541693046,31.77773865897353,31.919820897033073,31.870984813257692,32.20895704628764,6539.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ac8,29.837704050534896,30.070940268534166,30.58326514383995,30.588612549671257,30.553840810771113,30.897497827794236,6540.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
