system:index,b0,b10,b100,b200,b30,b60,value,.geo
000000000000000012a9,45.08118185182717,45.02821868149587,48.07503218602402,48.43905248140784,45.62699988295983,46.96138594443429,350.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012aa,45.184893365492115,45.104309751930884,48.40283122620962,48.697834665010134,45.753483964413725,47.2952278324143,351.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012ab,45.558235819198,45.48345016894313,48.97853434309013,49.341969215119235,46.2333339237851,47.992629898824184,352.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012ac,49.95724738970223,49.78562614722929,52.40307412394594,52.53585239042795,50.20598964832577,51.631957274908814,353.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012ad,48.08450535376323,47.95439329339547,51.33923605872152,51.619925343698114,48.863039120698964,50.45448328457347,354.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012ae,45.75087649592682,45.75895452533809,49.6511329518495,50.0249619839759,47.204157198907666,48.77404800189283,355.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012af,45.11163713963864,45.17512659547513,49.14067752814306,49.40952518091807,46.82113947401019,48.206951469212214,356.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012b0,45.85906057303493,45.90132479222294,49.90763290358082,50.12300119137694,47.485307037373694,48.93702263616351,357.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012b1,46.09072214971617,46.14465389308985,50.10277811693559,50.28935871262947,47.65820823667294,49.103346848348394,358.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012b2,45.95707531518279,45.99432438767267,49.20880926646615,49.45570172400347,46.97916190219541,48.154056039989854,359.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012b3,46.327058086679024,46.32220250465762,49.06944020042293,49.2908961791154,47.04085363346172,48.04717474717708,360.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012b4,46.83082549561556,46.7731327864486,49.22227149681399,49.427068894946856,47.222460019573454,48.300115580900105,361.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012b5,46.12220580555376,46.14574110819143,48.41278937541065,48.59312695145636,46.64392404554776,47.62558830348741,362.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012b6,45.694887975273595,45.69722308244908,48.62740964112663,48.895786906128414,46.35977953450308,47.61988143526506,363.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012b7,46.642948131353116,46.587763105128914,49.14849450242442,49.301811174251384,47.13621107995857,48.293524176651985,364.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012b8,45.95436663541746,45.92999102953889,48.490578532682434,48.65033361674195,46.44179043172092,47.703008917610674,365.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012b9,46.715546508243705,46.64360487922139,49.069842083285884,49.206947766009925,47.088650368851816,48.40328012501744,366.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012ba,46.52195454608678,46.47259081989329,48.86896574192472,48.9826397455407,46.853635199643435,48.1674514127959,367.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012bb,46.030000433349294,45.97937509746396,48.420311625689905,48.61914879416578,46.34092485625913,47.569425900567985,368.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012bc,45.971986972950624,46.040964161064075,49.06793367035479,49.39921022881479,46.75542366694486,48.03461606833914,369.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012bd,45.33642276685063,45.41881577935984,48.42152500410413,48.7129929863817,46.11435680347518,47.42899727685721,370.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012be,45.41117647672818,45.54242482997957,48.733264843352764,49.03571242179025,46.39006361787134,47.69874804406578,371.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012bf,46.35133504781247,46.410745861683935,49.09629520673387,49.3006124043513,47.02181563971886,48.21728365772412,372.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012c0,44.730845046009286,44.822953239125795,48.00056649750819,48.27499421166708,45.61065806071226,47.0098619909587,373.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012c1,46.54622128902738,46.645452584311585,49.85624823259896,50.23214332031579,47.58505539595775,48.85767796896444,374.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012c2,48.21811141010778,48.23579078426617,50.5844720750345,50.91209406477235,48.96564494919972,49.75646717453594,375.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012c3,45.95563037160445,46.008986466054864,48.798497057755135,49.025883021269074,46.56019771427252,47.82805329821073,376.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012c4,44.68692338034082,44.669241774506,47.990503321133225,48.189711208978665,45.37571680582893,46.80192704483196,377.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012c5,44.65850873436066,44.709794516518194,48.15212300034588,48.41615987995264,45.319736498322655,47.10814405669338,378.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012c6,44.31788119482111,44.41777111387366,47.85987043345952,48.11109540032456,44.96849881852779,46.791278299185926,379.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012c7,44.677252775789384,44.755192496804476,47.849714995857894,48.12408727032103,45.38694424508601,47.026369485942276,380.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012c8,45.23903160398682,45.26458841429647,47.537495531915454,47.79474426740804,45.550618889004696,46.83717066659059,381.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012c9,45.172183755764294,45.2071580421233,47.579580625058504,47.80844579721447,45.59503317975913,46.90903488946533,382.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012ca,44.738445837677986,44.77361503118898,47.941393665858655,48.204652658967944,45.67811278340736,47.05572138230229,383.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
