system:index,b0,b10,b100,b200,b30,b60,value,.geo
0000000000000000150c,26.611304985414446,26.770345064081642,34.65379954874303,34.34563670924727,30.17921960729583,34.02578338089866,961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000150d,28.926406461902424,28.947990687078498,37.77717496203191,37.56158445374501,32.483182393067544,37.094402533053426,962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000150e,33.24466840865775,33.32380479536703,42.691873123087504,42.40081483500331,37.32882747237892,41.849361937053345,963.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000150f,39.75189565704901,39.680649013611394,48.54223814374008,48.179297192601005,43.41112450705935,47.75702801056843,964.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001510,34.486708743564265,34.63351156049356,42.96213968800784,42.58096661766173,38.217558823858816,42.123899286937466,965.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001511,41.9828443091068,41.916356409684305,50.16115067559592,49.589429360869914,44.775763121133714,49.32393493946758,966.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001512,36.317695185614696,36.48899848218518,45.47863820665711,44.979431965807706,39.7024466326863,44.73724701624854,967.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001513,33.53772351565416,33.864062118798664,43.555812971731534,43.07146146250991,37.96069835110299,42.64597029967283,968.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001514,30.100188023058067,30.21503676295425,41.867135665623664,41.26524241317413,35.496653697733734,40.83722189579315,969.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001515,32.40340306517799,32.69702668801867,44.071567159901605,43.55328657802634,37.871821066108296,43.08849350145134,970.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001516,32.944466852268775,33.29185280058468,43.39532353108219,42.954101017999015,37.889491273271595,42.62100019008719,971.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001517,39.16499089536536,39.913601514355676,50.10418365083541,49.64848492413992,45.45893536109512,50.15764317194023,972.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001518,38.33738210414555,39.10653749572413,49.59850721522157,49.153096669290534,44.62927307582203,49.37585123889911,973.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001519,35.34368376791531,35.99660050123569,46.480636059292486,46.109572883159004,41.149587903527845,46.00260350916406,974.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000151a,39.38975280079073,40.16246804004465,50.399040742173845,49.994021263780596,45.626221001704096,50.34882094128355,975.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000151b,35.36406229932182,35.888538168380315,46.305307624520175,45.98684284146532,41.0564009018343,45.76957726186616,976.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000151c,37.52459038716078,38.25655095539367,49.0789271848655,48.78929148220606,43.93147954627484,48.69945564401183,977.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000151d,34.98460235576618,35.53376522170094,46.31725455056584,45.97604856729271,40.96635344870789,45.90092321770679,978.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
