system:index,b0,b10,b100,b200,b30,b60,value,.geo
00000000000000000da1,42.88080831022305,42.691365069744656,38.13099565338537,39.216572491602165,40.33611593418027,38.012191777398485,10358.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000da2,39.4350242811005,39.27664947711363,34.97922347948395,35.44966572939021,37.24877550148492,34.94306782093526,10359.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000da3,42.70613525167436,42.57562660303734,38.782510203020635,39.131712155002084,40.784214510032974,38.59975885497942,10360.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000da4,46.98255704995848,46.81642172231308,42.69794732874426,43.31113592650241,44.47654839823281,42.500819025342054,10361.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000da5,47.981609145816506,47.71118357926678,43.37857665007243,43.96679852261111,45.17997814047037,43.190286091562484,10362.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000da6,47.46712180229694,47.22568813876417,43.04231464192678,43.34751098939253,44.64495127396573,42.86386536121587,10363.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000da7,50.45799232857192,50.42326404070244,46.574369460448246,47.11493472600414,48.00014496874075,46.29664377506545,10364.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000da8,52.82943354150242,52.54655053525729,49.58831187249654,49.74877959321388,50.648973091224235,49.14243996589727,10365.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000da9,53.68292288397037,53.667977973419866,47.85095988727612,48.044158571139654,50.55348184332719,47.6513269458399,10366.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000daa,50.118859715876305,50.08857228950271,44.96278032196696,45.13784632200292,47.25388050385907,44.78109655457657,10367.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dab,55.03926346011195,55.020826628839615,50.42459595601139,50.534250524287366,52.866572876672606,50.26666271283831,10368.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dac,56.544497403964954,56.4209859093909,52.97629693442451,53.25401712020628,54.81705817014848,52.768143205445654,10369.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dad,51.58693102290816,51.574734472079406,46.574528636481894,46.77137618513826,48.96647571456637,46.6736717270559,10370.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dae,59.338466873135786,59.3374893123826,52.78237223942813,52.82478703932429,56.01522645082443,52.91274692354966,10371.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000daf,68.6944116503281,68.61897466168938,61.02387840955023,60.94881257149095,64.80590788118637,61.096708793735395,10372.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db0,68.03750700608312,67.97929904337293,60.54868665630137,60.63887370684336,64.26154681646759,60.70798867626991,10373.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db1,65.39606390376935,65.27294546619929,57.83956667853164,58.028148541302194,61.5465581800701,57.796628800018226,10374.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db2,63.608063757141586,63.47820041306472,56.53638035655802,56.75070063315059,59.97933250956819,56.50480895594409,10375.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db3,57.22758073482106,57.24928613171282,51.75787709904199,52.06642277156689,54.431074136191604,51.60577017796422,10376.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db4,52.26113048750952,52.480102067869716,49.13146612905709,49.69501885276069,50.63262023617424,48.81345343694488,10377.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db5,62.01719446732001,62.07725924504296,55.681701127704926,56.084503091576536,58.84557105105902,55.52510714448474,10378.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db6,63.69746245015836,63.69358023969022,56.74739591956408,57.226193733104154,60.12266512012639,56.63526317599922,10379.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db7,67.63975068711234,67.63584279141052,59.93453473055407,60.20205811395549,63.82736142907913,59.91336275552218,10380.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db8,67.93944735298706,67.95426424147853,60.13226419587635,60.257372342568274,64.12116229667471,60.118848939180786,10381.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db9,66.8058540771446,66.83911088452402,59.46302149798773,59.52988660436934,63.20289299771704,59.50427236484206,10382.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dba,61.08861790111177,61.087609904273535,54.228374145118565,54.32897083617813,57.63074285851816,54.250541525162824,10383.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dbb,52.44495101112776,52.4276288372505,47.21240301976648,47.51366590032482,49.835535140886435,47.1842934772282,10384.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dbc,42.83258454006852,42.78533614948847,38.51707204311639,38.882629030674835,40.70666060792225,38.43158959711466,10385.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dbd,27.251401265413868,27.110027993641214,23.88952201807548,24.367998581317682,25.515976959079822,23.808359775290796,10386.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dbe,22.616671834173143,22.51477367906806,20.017047064888047,20.39835514781924,21.1062883164264,19.797637593577846,10387.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dbf,27.199096312084627,27.13729641965857,24.344499530616755,24.719978685660188,25.719915210353776,23.99037513906098,10388.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dc0,25.776792828054532,25.706436954139914,22.553633789971773,22.870569309595826,24.058049438543897,22.37070389440958,10389.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dc1,28.412688972912022,28.263378363828657,25.634886917089414,26.152658762579716,26.971972475030547,25.375507147245273,10390.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
