system:index,mean,value,.geo
0000000000000000038a,465.13354949435876,7775.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038b,448.5037426196181,7776.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038c,463.95285918805024,7777.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038d,487.18355082803123,7778.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038e,525.716805464569,7779.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038f,830.6025543576744,7780.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000390,772.6046394596046,7781.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000391,576.5246098116606,7782.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000392,561.3159731250648,7783.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000393,518.8092987299062,7784.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000394,427.2653388253775,7785.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000395,358.9511681768522,7786.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000396,372.17721329199316,7787.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000397,517.6786408141663,7788.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000398,635.9300888144184,7789.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000399,541.5666032563826,7790.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039a,233.4546151872846,7791.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039b,209.3586952877128,7792.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039c,194.49895237016813,7793.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039d,102.24229231095771,7794.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039e,383.32584989164025,7795.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039f,211.91428414908552,7796.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a0,231.20806815770962,7797.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a1,350.8538914669388,7798.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a2,680.037865147547,7799.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a3,638.3449757280775,7800.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a4,691.0329920803566,7801.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a5,678.1664271668185,7802.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a6,673.5775158351009,7803.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a7,626.4834228950917,7804.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a8,559.5431728430526,7805.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a9,405.6400966443649,7806.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003aa,324.4291082752941,7807.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ab,363.43532100665124,7808.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ac,340.78478009607335,7809.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ad,393.3376441194813,7810.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ae,398.22120648583905,7811.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003af,444.00318844067573,7812.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b0,447.70669494743265,7813.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b1,407.6578278574321,7814.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b2,411.72816081216956,7815.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b3,423.42751004003344,7816.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b4,427.78085520922525,7817.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b5,434.5061194374869,7818.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b6,448.58574368977406,7819.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b7,503.8182215718996,7820.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b8,566.0994518630652,7821.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b9,478.12550148692617,7822.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ba,444.65574487906633,7823.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bb,423.0758227595601,7824.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bc,439.9699528399439,7825.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bd,395.4335826900456,7826.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003be,316.1596491666948,7827.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bf,281.1399910508991,7828.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c0,266.51023885597425,7829.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c1,254.9021884311764,7830.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c2,247.9149496541798,7831.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c3,256.35113137589536,7832.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c4,244.82044381062164,7833.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c5,260.1668917585964,7834.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c6,290.13978426522664,7835.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c7,348.78889915495984,7836.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c8,350.9037369939568,7837.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c9,358.34241585575563,7838.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ca,470.8197028511955,7839.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cb,508.5829779890262,7840.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cc,513.842691786649,7841.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cd,635.4940335602529,7842.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ce,651.1753424432006,7843.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cf,540.1937472490258,7844.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d0,778.5761317002722,7845.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d1,994.481337197135,7846.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d2,928.5381859232351,7847.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d3,480.9803313521033,7848.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d4,462.6797575657786,7849.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d5,529.165097670636,7850.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d6,691.7944176163857,7851.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d7,767.6346543563776,7852.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d8,877.7196962630366,7853.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d9,844.8583124153583,7854.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003da,798.6262437578579,7855.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003db,719.928851455639,7856.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003dc,670.7026747338042,7857.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003dd,595.9864548869771,7858.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003de,555.7681463348548,7859.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003df,499.80041201640654,7860.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e0,455.7554337255192,7861.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e1,527.9499745089427,7862.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e2,500.45791139812053,7863.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e3,660.4934958919661,7864.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e4,659.0437898094241,7865.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e5,791.8088553722789,7866.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e6,731.2746819983421,7867.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e7,627.7731884723415,7868.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e8,550.9263805002073,7869.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e9,555.9173760097075,7870.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ea,606.2821369424069,7871.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003eb,436.8345205415268,7872.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ec,529.2771653942248,7873.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ed,702.626344020481,7874.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ee,638.2678941650029,7875.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ef,679.1533272957006,7876.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f0,259.40948330731476,7877.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f1,211.4541735397308,7878.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f2,159.73176145807733,7879.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f3,108.55451998542904,7880.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f4,223.6087776323441,7881.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f5,356.1631996614184,7882.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f6,319.06224162206166,7883.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f7,532.8143727727561,7884.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f8,677.262911436685,7885.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f9,699.4315534058885,7886.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003fa,653.4430689733884,7887.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003fb,610.9094467739953,7888.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003fc,493.7318671787571,7889.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003fd,297.23284845643633,7890.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003fe,312.2654727098983,7891.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ff,371.52055776859567,7892.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000400,326.8556908486137,7893.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000401,225.24779861720316,7894.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000402,266.2594304082135,7895.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000403,377.0315015098691,7896.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000404,288.23453022089365,7897.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000405,281.74392735922714,7898.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000406,389.1852114734226,7899.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000407,441.19310013025836,7900.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000408,447.5008153262983,7901.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000409,469.17567875321134,7902.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040a,494.25506180446473,7903.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040b,577.8964725367215,7904.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040c,596.82138115995,7905.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040d,547.5160306077528,7906.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040e,503.7241336661048,7907.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040f,519.8911239942009,7908.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000410,459.88369980344373,7909.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000411,423.3099725376746,7910.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000412,384.1288111573998,7911.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000413,315.37539763146515,7912.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000414,291.68564740566285,7913.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000415,264.1780107179606,7914.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000416,257.9120300927865,7915.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000417,255.37197585810853,7916.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000418,253.3219546322964,7917.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000419,250.17605469052782,7918.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041a,280.3246788944971,7919.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041b,305.23915655218826,7920.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041c,393.89070875784745,7921.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041d,412.78585396560067,7922.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041e,470.66875285867997,7923.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041f,666.1985078752955,7924.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000420,522.3886387201699,7925.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000421,546.1552815130409,7926.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000422,610.4300691658531,7927.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000423,731.1577669795432,7928.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000424,716.6879834454228,7929.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000425,995.3578271546771,7930.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000426,1042.9824468337467,7931.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000427,750.9033393833486,7932.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000428,456.0437666973894,7933.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000429,477.8932995974583,7934.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042a,581.1892557066492,7935.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042b,803.1255267006762,7936.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042c,791.7182338214615,7937.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042d,900.5012896466587,7938.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042e,824.561031080319,7939.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042f,786.3810659826656,7940.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000430,767.013218837668,7941.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000431,693.5755382129734,7942.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000432,702.0679063188348,7943.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000433,649.2347019790418,7944.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000434,524.1710376394591,7945.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000435,459.66393113329997,7946.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000436,521.3688614733753,7947.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000437,482.2765214674946,7948.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000438,509.94453122103084,7949.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000439,648.010543623745,7950.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043a,779.5324654538326,7951.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043b,726.8262459465851,7952.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043c,715.6240960555049,7953.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043d,710.2321882384175,7954.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043e,709.7152600049129,7955.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043f,610.3221407961357,7956.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000440,524.177152243515,7957.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000441,758.8080065894386,7958.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000442,841.7643557234692,7959.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000443,865.8481771797098,7960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000444,628.984475340523,7961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000445,296.1366996043858,7962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000446,349.4893797191659,7963.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000447,181.29889081558883,7964.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000448,79.51234878991329,7965.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000449,451.77256053150006,7966.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044a,214.3488724480732,7967.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044b,389.73620219219436,7968.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044c,299.7842092429678,7969.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044d,605.8349151007301,7970.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044e,604.2192846482372,7971.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044f,548.2167008670415,7972.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000450,562.4280005877595,7973.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000451,502.71938781326776,7974.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000452,242.74931179637787,7975.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000453,220.31551588734177,7976.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000454,200.16478953837043,7977.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000455,192.0506395091275,7978.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000456,214.90388171226073,7979.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000457,316.9446090073652,7980.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000458,229.25123837504427,7981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000459,281.80652815514253,7982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045a,307.1485225709833,7983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045b,329.73367439642243,7984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045c,424.55332964518203,7985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045d,448.6749022800721,7986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045e,490.3648047210095,7987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045f,699.5235344579976,7988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000460,725.4363713285634,7989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000461,696.1805188714635,7990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000462,626.8406708973785,7991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000463,608.8650079534494,7992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000464,529.7490708103169,7993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000465,419.86535465959804,7994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000466,388.0591118668979,7995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000467,422.09094582595003,7996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000468,349.97609921053805,7997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000469,278.1799196199571,7998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046a,266.4244364854679,7999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046b,264.50580187398936,8000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046c,267.1478758154396,8001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046d,259.5646187099496,8002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046e,263.1987118307001,8003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046f,311.4164709645141,8004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000470,327.0978083114929,8005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000471,433.1525112877085,8006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000472,554.7131332202558,8007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000473,675.975282628108,8008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000474,576.9057571496115,8009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000475,555.9290680806209,8010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000476,665.164156440502,8011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000477,594.6038993403969,8012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000478,862.2950662790646,8013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000479,978.2640345043786,8014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047a,1015.6168591268574,8015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047b,1061.6516029778188,8016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047c,650.5497922643789,8017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047d,477.5713478657522,8018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047e,624.5631483229615,8019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047f,736.2258137797937,8020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000480,904.6177469150042,8021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000481,825.4710746690708,8022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000482,860.4992779200063,8023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000483,801.09504672551,8024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000484,762.1671771067142,8025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000485,776.0695062491064,8026.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000486,752.5353874254644,8027.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000487,771.9749399059956,8028.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000488,711.3366070693401,8029.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000489,583.5001824084758,8030.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048a,465.9370364306912,8031.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048b,469.21214315309544,8032.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048c,505.7387001662007,8033.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048d,626.3415447265144,8034.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048e,686.3454143670244,8035.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048f,843.5283264956895,8036.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000490,848.155539039061,8037.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000491,762.8030070997439,8038.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000492,725.7055863862462,8039.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000493,629.6397185561464,8040.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000494,547.0636494334789,8041.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000495,610.8050797058778,8042.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000496,884.1301995655253,8043.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000497,884.4026025844738,8044.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000498,696.8035252326882,8045.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000499,527.1067533076188,8046.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049a,356.53646093761574,8047.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049b,281.5562516210118,8048.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049c,147.74854870070294,8049.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049d,84.63902357459446,8050.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049e,218.7738108041863,8051.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049f,286.1959507281644,8052.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a0,208.82111704740572,8053.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a1,240.09918615659637,8054.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a2,271.2441888932329,8055.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a3,350.0192507936024,8056.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a4,499.22218127862743,8057.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a5,478.14960947718134,8058.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a6,469.8513411694751,8059.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a7,416.76020043447585,8060.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a8,217.82523309118253,8061.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a9,203.3873019116377,8062.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
